,customerID,platform,content type,premium content,Customer Longevity,Subscription Type ,Contract Amount,Contract Term,IssueType,platform,appVersion,Upgradable,Status,profile ID,Subscribed,Video resolution,ApplicationVersion,PremiumContentType,VideoType,DRM,CDN,Platform
12524,,,,,,,,,,,,,,,False,720p,6.100000000000005,Yes,Documentary,PlayReady,Cloudfront,Browser
12525,,,,,,,,,,,,,,,False,480p,2.8000000000000016,No,Movie,PlayReady,Cloudfront,Android
12526,,,,,,,,,,,,,,,True,480p,1.1,No,Documentary,Widevine,Cloudfront,FireTV
12527,,,,,,,,,,,,,,,False,480p,6.800000000000005,No,Movie,Widevine,Cloudfront,iOS
12528,,,,,,,,,,,,,,,False,2K,3.200000000000002,Yes,Series,Widevine,Cloudfront,Browser
12529,,,,,,,,,,,,,,,True,720p,2.8000000000000016,No,Series,Widevine,Akamai,FireTV
12530,,,,,,,,,,,,,,,False,1080p,1.4000000000000004,Yes,Movie,PlayReady,Akamai,Android
12531,,,,,,,,,,,,,,,True,720p,1.7000000000000006,No,Movie,PlayReady,Cloudfront,Android
12532,,,,,,,,,,,,,,,False,720p,3.0000000000000018,Yes,Documentary,PlayReady,Akamai,FireTV
12533,,,,,,,,,,,,,,,True,2K,3.3000000000000016,No,Series,PlayReady,Cloudfront,Android
12534,,,,,,,,,,,,,,,True,720p,4.3000000000000025,No,Documentary,Widevine,Akamai,Browser
12535,,,,,,,,,,,,,,,True,480p,1.3000000000000005,No,Movie,Widevine,Akamai,Browser
12536,,,,,,,,,,,,,,,True,480p,5.200000000000004,No,Documentary,PlayReady,Cloudfront,Browser
12537,,,,,,,,,,,,,,,True,480p,1.2000000000000002,No,Series,Widevine,Cloudfront,Android
12538,,,,,,,,,,,,,,,True,2K,1.5000000000000004,No,Movie,Widevine,Cloudfront,Browser
12539,,,,,,,,,,,,,,,False,720p,4.500000000000004,No,Series,PlayReady,Cloudfront,Browser
12540,,,,,,,,,,,,,,,False,720p,2.100000000000001,Yes,Documentary,Widevine,Akamai,Browser
12541,,,,,,,,,,,,,,,True,480p,6.800000000000005,Yes,Series,PlayReady,Cloudfront,FireTV
12542,,,,,,,,,,,,,,,True,2K,2.000000000000001,No,Movie,PlayReady,Akamai,FireTV
12543,,,,,,,,,,,,,,,True,480p,4.200000000000003,Yes,Series,Widevine,Akamai,iOS
12544,,,,,,,,,,,,,,,True,480p,6.500000000000004,No,Series,PlayReady,Cloudfront,Browser
12545,,,,,,,,,,,,,,,True,1080p,6.200000000000005,No,Documentary,PlayReady,Cloudfront,FireTV
12546,,,,,,,,,,,,,,,False,2K,6.100000000000005,No,Movie,PlayReady,Akamai,FireTV
12547,,,,,,,,,,,,,,,True,480p,4.200000000000003,No,Documentary,PlayReady,Akamai,Android
12548,,,,,,,,,,,,,,,True,480p,2.400000000000001,Yes,Movie,PlayReady,Akamai,Android
12549,,,,,,,,,,,,,,,True,720p,1.5000000000000004,Yes,Series,PlayReady,Akamai,FireTV
12550,,,,,,,,,,,,,,,False,720p,4.500000000000004,No,Movie,Widevine,Akamai,iOS
12551,,,,,,,,,,,,,,,True,720p,2.200000000000001,Yes,Documentary,Widevine,Cloudfront,Browser
12552,,,,,,,,,,,,,,,True,720p,1.4000000000000004,No,Series,PlayReady,Cloudfront,FireTV
12553,,,,,,,,,,,,,,,False,480p,1.9000000000000008,Yes,Documentary,Widevine,Cloudfront,iOS
12554,,,,,,,,,,,,,,,True,480p,2.9000000000000017,No,Series,PlayReady,Akamai,iOS
12555,,,,,,,,,,,,,,,True,480p,2.9000000000000017,Yes,Documentary,PlayReady,Akamai,Android
12556,,,,,,,,,,,,,,,True,720p,4.200000000000003,No,Movie,PlayReady,Cloudfront,Android
12557,,,,,,,,,,,,,,,True,720p,4.3000000000000025,No,Series,PlayReady,Cloudfront,FireTV
12558,,,,,,,,,,,,,,,True,480p,6.200000000000005,No,Documentary,PlayReady,Akamai,Android
12559,,,,,,,,,,,,,,,True,480p,6.300000000000003,No,Movie,PlayReady,Akamai,Browser
12560,,,,,,,,,,,,,,,True,480p,6.100000000000005,Yes,Movie,Widevine,Akamai,iOS
12561,,,,,,,,,,,,,,,True,720p,4.700000000000003,Yes,Movie,Widevine,Akamai,FireTV
12562,,,,,,,,,,,,,,,True,720p,4.100000000000003,No,Movie,PlayReady,Cloudfront,Android
12563,,,,,,,,,,,,,,,True,480p,1.2000000000000002,Yes,Documentary,PlayReady,Cloudfront,Android
12564,,,,,,,,,,,,,,,False,720p,6.300000000000003,No,Series,Widevine,Akamai,FireTV
12565,,,,,,,,,,,,,,,False,480p,4.100000000000003,No,Movie,Widevine,Cloudfront,Browser
12566,,,,,,,,,,,,,,,False,4K,5.500000000000004,No,Movie,PlayReady,Cloudfront,Android
12567,,,,,,,,,,,,,,,False,1080p,6.0000000000000036,No,Documentary,PlayReady,Akamai,iOS
12568,,,,,,,,,,,,,,,True,480p,5.000000000000004,Yes,Documentary,Widevine,Akamai,Android
12569,,,,,,,,,,,,,,,False,720p,2.8000000000000016,No,Series,Widevine,Akamai,Android
12570,,,,,,,,,,,,,,,True,480p,2.700000000000001,No,Series,Widevine,Akamai,FireTV
12571,,,,,,,,,,,,,,,False,720p,5.000000000000004,No,Series,Widevine,Akamai,Android
12572,,,,,,,,,,,,,,,False,480p,3.100000000000002,No,Documentary,Widevine,Cloudfront,Android
12573,,,,,,,,,,,,,,,True,2K,3.5000000000000018,Yes,Series,Widevine,Cloudfront,iOS
12574,,,,,,,,,,,,,,,True,720p,6.400000000000005,Yes,Movie,PlayReady,Cloudfront,FireTV
12575,,,,,,,,,,,,,,,True,480p,5.900000000000004,No,Movie,PlayReady,Akamai,FireTV
12576,,,,,,,,,,,,,,,True,2K,1.6000000000000003,Yes,Series,Widevine,Akamai,FireTV
12577,,,,,,,,,,,,,,,False,4K,4.700000000000003,No,Movie,Widevine,Cloudfront,Browser
12578,,,,,,,,,,,,,,,True,480p,3.0000000000000018,No,Movie,PlayReady,Cloudfront,iOS
12579,,,,,,,,,,,,,,,True,480p,5.000000000000004,No,Series,PlayReady,Cloudfront,Browser
12580,,,,,,,,,,,,,,,False,720p,3.5000000000000018,Yes,Series,Widevine,Akamai,Browser
12581,,,,,,,,,,,,,,,False,480p,5.300000000000004,No,Series,Widevine,Cloudfront,iOS
12582,,,,,,,,,,,,,,,False,480p,6.900000000000006,Yes,Documentary,PlayReady,Akamai,FireTV
12583,,,,,,,,,,,,,,,False,720p,3.7000000000000015,No,Movie,PlayReady,Cloudfront,Android
12584,,,,,,,,,,,,,,,True,1080p,3.5000000000000018,No,Documentary,PlayReady,Akamai,Android
12585,,,,,,,,,,,,,,,False,2K,3.7000000000000015,No,Documentary,Widevine,Cloudfront,iOS
12586,,,,,,,,,,,,,,,True,480p,5.500000000000004,Yes,Movie,PlayReady,Cloudfront,FireTV
12587,,,,,,,,,,,,,,,False,480p,4.3000000000000025,Yes,Series,Widevine,Cloudfront,Android
12588,,,,,,,,,,,,,,,False,2K,1.1,Yes,Documentary,Widevine,Akamai,Browser
12589,,,,,,,,,,,,,,,True,480p,2.000000000000001,No,Movie,PlayReady,Akamai,Android
12590,,,,,,,,,,,,,,,False,4K,3.7000000000000015,Yes,Movie,PlayReady,Akamai,iOS
12591,,,,,,,,,,,,,,,False,2K,3.7000000000000015,No,Documentary,PlayReady,Cloudfront,Android
12592,,,,,,,,,,,,,,,False,480p,2.400000000000001,No,Series,Widevine,Cloudfront,Browser
12593,,,,,,,,,,,,,,,False,480p,6.400000000000005,No,Movie,PlayReady,Cloudfront,Android
12594,,,,,,,,,,,,,,,True,480p,2.000000000000001,Yes,Series,PlayReady,Akamai,Browser
12595,,,,,,,,,,,,,,,False,480p,5.200000000000004,Yes,Series,Widevine,Cloudfront,FireTV
12596,,,,,,,,,,,,,,,True,480p,2.9000000000000017,Yes,Series,Widevine,Akamai,Android
12597,,,,,,,,,,,,,,,True,480p,2.6000000000000014,Yes,Movie,PlayReady,Cloudfront,FireTV
12598,,,,,,,,,,,,,,,True,1080p,4.100000000000003,No,Documentary,Widevine,Akamai,Browser
12599,,,,,,,,,,,,,,,False,1080p,1.0,No,Series,Widevine,Cloudfront,FireTV
12600,,,,,,,,,,,,,,,False,4K,3.6000000000000023,Yes,Movie,Widevine,Cloudfront,Browser
12601,,,,,,,,,,,,,,,False,480p,1.1,Yes,Series,Widevine,Akamai,Browser
12602,,,,,,,,,,,,,,,True,720p,1.9000000000000008,No,Series,Widevine,Akamai,iOS
12603,,,,,,,,,,,,,,,True,1080p,5.700000000000005,No,Movie,PlayReady,Cloudfront,iOS
12604,,,,,,,,,,,,,,,False,720p,6.0000000000000036,Yes,Documentary,Widevine,Cloudfront,iOS
12605,,,,,,,,,,,,,,,False,2K,6.900000000000006,Yes,Series,PlayReady,Cloudfront,Browser
12606,,,,,,,,,,,,,,,True,720p,5.900000000000004,Yes,Documentary,Widevine,Akamai,Browser
12607,,,,,,,,,,,,,,,False,1080p,4.500000000000004,Yes,Movie,Widevine,Cloudfront,iOS
12608,,,,,,,,,,,,,,,False,480p,5.300000000000004,No,Series,Widevine,Cloudfront,Browser
12609,,,,,,,,,,,,,,,True,480p,6.600000000000005,No,Movie,Widevine,Akamai,iOS
12610,,,,,,,,,,,,,,,False,720p,3.7000000000000015,No,Series,PlayReady,Akamai,iOS
12611,,,,,,,,,,,,,,,False,1080p,5.600000000000003,Yes,Series,PlayReady,Cloudfront,FireTV
12612,,,,,,,,,,,,,,,True,480p,1.3000000000000005,Yes,Documentary,PlayReady,Cloudfront,iOS
12613,,,,,,,,,,,,,,,False,480p,3.7000000000000015,No,Series,PlayReady,Cloudfront,Browser
12614,,,,,,,,,,,,,,,False,480p,2.000000000000001,No,Series,PlayReady,Cloudfront,iOS
12615,,,,,,,,,,,,,,,False,1080p,2.100000000000001,No,Series,PlayReady,Akamai,iOS
12616,,,,,,,,,,,,,,,False,480p,6.0000000000000036,No,Movie,Widevine,Cloudfront,iOS
12617,,,,,,,,,,,,,,,True,1080p,4.3000000000000025,No,Documentary,Widevine,Akamai,Android
12618,,,,,,,,,,,,,,,False,480p,2.9000000000000017,No,Documentary,PlayReady,Cloudfront,FireTV
12619,,,,,,,,,,,,,,,False,4K,5.100000000000003,Yes,Series,PlayReady,Akamai,Android
12620,,,,,,,,,,,,,,,True,2K,4.400000000000003,Yes,Movie,Widevine,Akamai,Browser
12621,,,,,,,,,,,,,,,True,480p,4.3000000000000025,No,Series,PlayReady,Akamai,Android
12622,,,,,,,,,,,,,,,True,480p,4.3000000000000025,Yes,Documentary,PlayReady,Akamai,Android
12623,,,,,,,,,,,,,,,True,4K,2.000000000000001,No,Series,PlayReady,Akamai,iOS
12624,,,,,,,,,,,,,,,True,480p,6.0000000000000036,No,Series,Widevine,Akamai,Browser
12625,,,,,,,,,,,,,,,False,720p,6.0000000000000036,No,Documentary,PlayReady,Cloudfront,FireTV
12626,,,,,,,,,,,,,,,False,480p,2.9000000000000017,No,Series,Widevine,Cloudfront,Browser
12627,,,,,,,,,,,,,,,True,2K,6.200000000000005,No,Documentary,Widevine,Cloudfront,Android
12628,,,,,,,,,,,,,,,True,480p,4.100000000000003,No,Series,Widevine,Akamai,Browser
12629,,,,,,,,,,,,,,,True,480p,5.400000000000004,No,Series,PlayReady,Cloudfront,Browser
12630,,,,,,,,,,,,,,,False,1080p,3.8000000000000025,No,Movie,Widevine,Cloudfront,Android
12631,,,,,,,,,,,,,,,False,720p,5.400000000000004,Yes,Documentary,Widevine,Cloudfront,iOS
12632,,,,,,,,,,,,,,,True,480p,4.800000000000003,Yes,Documentary,PlayReady,Akamai,Browser
12633,,,,,,,,,,,,,,,False,2K,6.300000000000003,No,Documentary,PlayReady,Akamai,Android
12634,,,,,,,,,,,,,,,False,480p,6.600000000000005,No,Movie,PlayReady,Akamai,iOS
12635,,,,,,,,,,,,,,,True,720p,1.9000000000000008,No,Documentary,Widevine,Akamai,iOS
12636,,,,,,,,,,,,,,,True,480p,2.100000000000001,Yes,Movie,Widevine,Akamai,FireTV
12637,,,,,,,,,,,,,,,False,480p,2.9000000000000017,No,Documentary,PlayReady,Cloudfront,FireTV
12638,,,,,,,,,,,,,,,False,480p,4.700000000000003,Yes,Movie,Widevine,Cloudfront,Android
12639,,,,,,,,,,,,,,,True,480p,2.8000000000000016,Yes,Series,PlayReady,Cloudfront,FireTV
12640,,,,,,,,,,,,,,,True,480p,2.200000000000001,No,Movie,PlayReady,Cloudfront,FireTV
12641,,,,,,,,,,,,,,,False,1080p,4.3000000000000025,No,Documentary,Widevine,Akamai,Browser
12642,,,,,,,,,,,,,,,False,480p,6.900000000000006,Yes,Documentary,PlayReady,Akamai,FireTV
12643,,,,,,,,,,,,,,,False,480p,5.300000000000004,No,Movie,PlayReady,Cloudfront,FireTV
12644,,,,,,,,,,,,,,,False,720p,3.5000000000000018,Yes,Series,PlayReady,Cloudfront,FireTV
12645,,,,,,,,,,,,,,,False,1080p,6.700000000000005,Yes,Movie,Widevine,Akamai,FireTV
12646,,,,,,,,,,,,,,,True,480p,6.900000000000006,Yes,Series,PlayReady,Akamai,iOS
12647,,,,,,,,,,,,,,,True,720p,6.200000000000005,Yes,Documentary,PlayReady,Cloudfront,iOS
12648,,,,,,,,,,,,,,,False,480p,3.8000000000000025,Yes,Movie,Widevine,Cloudfront,iOS
12649,,,,,,,,,,,,,,,False,720p,6.600000000000005,No,Documentary,PlayReady,Cloudfront,FireTV
12650,,,,,,,,,,,,,,,True,480p,3.9000000000000026,Yes,Documentary,PlayReady,Akamai,FireTV
12651,,,,,,,,,,,,,,,True,480p,2.200000000000001,Yes,Series,PlayReady,Akamai,iOS
12652,,,,,,,,,,,,,,,True,2K,6.400000000000005,Yes,Movie,PlayReady,Cloudfront,iOS
12653,,,,,,,,,,,,,,,True,480p,6.200000000000005,Yes,Movie,Widevine,Cloudfront,Android
12654,,,,,,,,,,,,,,,False,4K,3.7000000000000015,Yes,Series,Widevine,Akamai,Android
12655,,,,,,,,,,,,,,,True,720p,6.300000000000003,Yes,Series,Widevine,Cloudfront,iOS
12656,,,,,,,,,,,,,,,False,480p,6.900000000000006,Yes,Series,Widevine,Akamai,iOS
12657,,,,,,,,,,,,,,,True,1080p,6.500000000000004,No,Movie,Widevine,Cloudfront,iOS
12658,,,,,,,,,,,,,,,False,1080p,1.3000000000000005,No,Series,PlayReady,Akamai,FireTV
12659,,,,,,,,,,,,,,,False,4K,1.9000000000000008,No,Movie,PlayReady,Akamai,FireTV
12660,,,,,,,,,,,,,,,True,480p,5.100000000000003,Yes,Documentary,PlayReady,Cloudfront,iOS
12661,,,,,,,,,,,,,,,True,720p,5.100000000000003,Yes,Documentary,PlayReady,Cloudfront,Browser
12662,,,,,,,,,,,,,,,False,720p,1.3000000000000005,Yes,Series,Widevine,Cloudfront,FireTV
12663,,,,,,,,,,,,,,,False,720p,6.400000000000005,No,Movie,PlayReady,Akamai,iOS
12664,,,,,,,,,,,,,,,False,2K,1.5000000000000004,Yes,Movie,PlayReady,Akamai,Android
12665,,,,,,,,,,,,,,,False,480p,3.6000000000000023,Yes,Documentary,PlayReady,Akamai,iOS
12666,,,,,,,,,,,,,,,False,720p,5.800000000000003,No,Documentary,PlayReady,Cloudfront,Android
12667,,,,,,,,,,,,,,,True,720p,2.9000000000000017,No,Series,Widevine,Akamai,Browser
12668,,,,,,,,,,,,,,,True,480p,6.500000000000004,Yes,Documentary,Widevine,Cloudfront,Android
12669,,,,,,,,,,,,,,,False,480p,5.600000000000003,Yes,Documentary,Widevine,Cloudfront,Android
12670,,,,,,,,,,,,,,,True,720p,2.9000000000000017,No,Series,Widevine,Akamai,Browser
12671,,,,,,,,,,,,,,,True,2K,3.8000000000000025,Yes,Series,Widevine,Cloudfront,iOS
12672,,,,,,,,,,,,,,,True,480p,5.800000000000003,No,Movie,Widevine,Akamai,FireTV
12673,,,,,,,,,,,,,,,True,2K,5.700000000000005,Yes,Movie,PlayReady,Akamai,iOS
12674,,,,,,,,,,,,,,,False,480p,1.1,Yes,Series,Widevine,Cloudfront,Android
12675,,,,,,,,,,,,,,,True,480p,5.600000000000003,Yes,Series,Widevine,Akamai,Android
12676,,,,,,,,,,,,,,,True,720p,1.8000000000000007,Yes,Movie,Widevine,Cloudfront,Browser
12677,,,,,,,,,,,,,,,True,1080p,2.400000000000001,No,Documentary,Widevine,Akamai,Android
12678,,,,,,,,,,,,,,,True,1080p,4.400000000000003,Yes,Series,Widevine,Cloudfront,FireTV
12679,,,,,,,,,,,,,,,True,480p,2.000000000000001,No,Movie,Widevine,Akamai,Browser
12680,,,,,,,,,,,,,,,True,480p,2.400000000000001,No,Series,Widevine,Akamai,iOS
12681,,,,,,,,,,,,,,,False,720p,1.8000000000000007,No,Series,Widevine,Cloudfront,Browser
12682,,,,,,,,,,,,,,,False,720p,4.500000000000004,Yes,Movie,Widevine,Akamai,iOS
12683,,,,,,,,,,,,,,,True,480p,2.700000000000001,Yes,Documentary,PlayReady,Akamai,Android
12684,,,,,,,,,,,,,,,False,480p,1.9000000000000008,Yes,Series,Widevine,Cloudfront,iOS
12685,,,,,,,,,,,,,,,True,480p,3.9000000000000026,Yes,Movie,Widevine,Cloudfront,Browser
12686,,,,,,,,,,,,,,,False,480p,6.500000000000004,No,Series,Widevine,Akamai,Browser
12687,,,,,,,,,,,,,,,True,720p,2.3000000000000007,Yes,Documentary,PlayReady,Akamai,Android
12688,,,,,,,,,,,,,,,True,480p,2.8000000000000016,No,Movie,PlayReady,Akamai,FireTV
12689,,,,,,,,,,,,,,,True,720p,3.0000000000000018,Yes,Documentary,Widevine,Akamai,FireTV
12690,,,,,,,,,,,,,,,False,480p,2.000000000000001,No,Series,PlayReady,Akamai,FireTV
12691,,,,,,,,,,,,,,,False,480p,2.8000000000000016,No,Movie,PlayReady,Cloudfront,iOS
12692,,,,,,,,,,,,,,,True,480p,5.200000000000004,Yes,Series,PlayReady,Akamai,Browser
12693,,,,,,,,,,,,,,,False,480p,5.800000000000003,No,Series,PlayReady,Cloudfront,Browser
12694,,,,,,,,,,,,,,,False,480p,3.5000000000000018,No,Documentary,Widevine,Cloudfront,iOS
12695,,,,,,,,,,,,,,,True,720p,3.8000000000000025,No,Series,Widevine,Akamai,Android
12696,,,,,,,,,,,,,,,False,2K,6.0000000000000036,No,Documentary,PlayReady,Cloudfront,iOS
12697,,,,,,,,,,,,,,,True,480p,3.200000000000002,Yes,Movie,Widevine,Cloudfront,Android
12698,,,,,,,,,,,,,,,False,2K,2.3000000000000007,No,Documentary,Widevine,Cloudfront,Browser
12699,,,,,,,,,,,,,,,True,2K,6.500000000000004,Yes,Movie,Widevine,Cloudfront,Android
12700,,,,,,,,,,,,,,,False,1080p,1.9000000000000008,No,Series,PlayReady,Cloudfront,Browser
12701,,,,,,,,,,,,,,,False,1080p,3.7000000000000015,Yes,Series,Widevine,Akamai,Android
12702,,,,,,,,,,,,,,,True,480p,2.9000000000000017,Yes,Series,PlayReady,Akamai,Browser
12703,,,,,,,,,,,,,,,True,480p,4.000000000000003,Yes,Documentary,Widevine,Akamai,Browser
12704,,,,,,,,,,,,,,,True,480p,6.0000000000000036,No,Movie,Widevine,Cloudfront,Browser
12705,,,,,,,,,,,,,,,True,480p,3.5000000000000018,No,Movie,Widevine,Cloudfront,FireTV
12706,,,,,,,,,,,,,,,False,480p,6.300000000000003,No,Movie,Widevine,Cloudfront,Browser
12707,,,,,,,,,,,,,,,False,720p,1.4000000000000004,No,Series,Widevine,Akamai,iOS
12708,,,,,,,,,,,,,,,False,480p,3.6000000000000023,Yes,Movie,Widevine,Akamai,iOS
12709,,,,,,,,,,,,,,,False,2K,6.600000000000005,No,Series,PlayReady,Cloudfront,iOS
12710,,,,,,,,,,,,,,,False,480p,5.500000000000004,No,Movie,PlayReady,Akamai,iOS
12711,,,,,,,,,,,,,,,True,2K,5.500000000000004,No,Movie,Widevine,Cloudfront,Browser
12712,,,,,,,,,,,,,,,False,480p,1.3000000000000005,Yes,Series,PlayReady,Akamai,Android
12713,,,,,,,,,,,,,,,False,480p,5.900000000000004,No,Movie,PlayReady,Cloudfront,Browser
12714,,,,,,,,,,,,,,,True,720p,1.1,No,Documentary,Widevine,Akamai,iOS
12715,,,,,,,,,,,,,,,False,480p,2.3000000000000007,No,Documentary,PlayReady,Akamai,FireTV
12716,,,,,,,,,,,,,,,True,720p,1.6000000000000003,No,Documentary,Widevine,Akamai,FireTV
12717,,,,,,,,,,,,,,,True,480p,2.6000000000000014,Yes,Series,PlayReady,Akamai,FireTV
12718,,,,,,,,,,,,,,,False,2K,5.000000000000004,No,Series,Widevine,Cloudfront,Android
12719,,,,,,,,,,,,,,,False,2K,2.9000000000000017,Yes,Documentary,Widevine,Cloudfront,iOS
12720,,,,,,,,,,,,,,,True,480p,1.7000000000000006,Yes,Documentary,Widevine,Cloudfront,iOS
12721,,,,,,,,,,,,,,,False,720p,2.200000000000001,No,Movie,Widevine,Akamai,Android
12722,,,,,,,,,,,,,,,False,480p,4.500000000000004,No,Documentary,Widevine,Cloudfront,iOS
12723,,,,,,,,,,,,,,,False,2K,6.700000000000005,No,Movie,Widevine,Akamai,FireTV
12724,,,,,,,,,,,,,,,False,480p,3.6000000000000023,Yes,Documentary,PlayReady,Akamai,iOS
12725,,,,,,,,,,,,,,,False,480p,2.100000000000001,No,Documentary,PlayReady,Cloudfront,Android
12726,,,,,,,,,,,,,,,False,720p,5.100000000000003,Yes,Documentary,Widevine,Akamai,iOS
12727,,,,,,,,,,,,,,,True,2K,1.5000000000000004,No,Movie,PlayReady,Cloudfront,Browser
12728,,,,,,,,,,,,,,,False,720p,3.100000000000002,No,Documentary,PlayReady,Akamai,Android
12729,,,,,,,,,,,,,,,True,720p,6.100000000000005,No,Movie,Widevine,Cloudfront,Browser
12730,,,,,,,,,,,,,,,False,480p,4.3000000000000025,Yes,Series,Widevine,Cloudfront,Android
12731,,,,,,,,,,,,,,,False,720p,4.700000000000003,No,Series,PlayReady,Cloudfront,Browser
12732,,,,,,,,,,,,,,,False,1080p,5.400000000000004,No,Movie,PlayReady,Akamai,iOS
12733,,,,,,,,,,,,,,,False,4K,1.8000000000000007,Yes,Movie,PlayReady,Akamai,Browser
12734,,,,,,,,,,,,,,,True,480p,5.300000000000004,Yes,Documentary,Widevine,Cloudfront,iOS
12735,,,,,,,,,,,,,,,True,1080p,4.200000000000003,Yes,Series,PlayReady,Cloudfront,iOS
12736,,,,,,,,,,,,,,,False,480p,2.3000000000000007,Yes,Movie,Widevine,Akamai,iOS
12737,,,,,,,,,,,,,,,False,480p,1.6000000000000003,Yes,Series,Widevine,Cloudfront,FireTV
12738,,,,,,,,,,,,,,,True,480p,3.4000000000000017,Yes,Documentary,Widevine,Akamai,iOS
12739,,,,,,,,,,,,,,,True,2K,5.800000000000003,Yes,Series,Widevine,Akamai,Browser
12740,,,,,,,,,,,,,,,True,480p,2.6000000000000014,Yes,Movie,Widevine,Cloudfront,Browser
12741,,,,,,,,,,,,,,,False,1080p,2.400000000000001,Yes,Movie,PlayReady,Cloudfront,FireTV
12742,,,,,,,,,,,,,,,False,1080p,1.5000000000000004,No,Series,Widevine,Cloudfront,FireTV
12743,,,,,,,,,,,,,,,True,2K,3.200000000000002,No,Series,PlayReady,Akamai,Browser
12744,,,,,,,,,,,,,,,False,720p,2.100000000000001,No,Documentary,PlayReady,Akamai,Browser
12745,,,,,,,,,,,,,,,True,720p,2.5000000000000013,Yes,Documentary,Widevine,Cloudfront,Browser
12746,,,,,,,,,,,,,,,False,480p,3.3000000000000016,Yes,Documentary,PlayReady,Cloudfront,Android
12747,,,,,,,,,,,,,,,False,480p,1.2000000000000002,Yes,Documentary,Widevine,Akamai,Android
12748,,,,,,,,,,,,,,,False,720p,2.700000000000001,Yes,Documentary,Widevine,Akamai,Android
12749,,,,,,,,,,,,,,,False,720p,2.8000000000000016,No,Movie,Widevine,Akamai,iOS
12750,,,,,,,,,,,,,,,True,480p,2.3000000000000007,Yes,Movie,PlayReady,Cloudfront,Android
12751,,,,,,,,,,,,,,,True,480p,1.2000000000000002,No,Series,Widevine,Akamai,Browser
12752,,,,,,,,,,,,,,,False,480p,4.600000000000003,Yes,Documentary,PlayReady,Cloudfront,iOS
12753,,,,,,,,,,,,,,,True,720p,1.3000000000000005,Yes,Documentary,PlayReady,Akamai,Browser
12754,,,,,,,,,,,,,,,True,1080p,1.9000000000000008,No,Series,Widevine,Cloudfront,FireTV
12755,,,,,,,,,,,,,,,True,4K,1.1,No,Series,Widevine,Cloudfront,Browser
12756,,,,,,,,,,,,,,,False,1080p,4.3000000000000025,No,Movie,Widevine,Akamai,FireTV
12757,,,,,,,,,,,,,,,True,480p,3.100000000000002,No,Series,PlayReady,Cloudfront,iOS
12758,,,,,,,,,,,,,,,False,720p,2.200000000000001,Yes,Documentary,PlayReady,Akamai,iOS
12759,,,,,,,,,,,,,,,True,720p,1.5000000000000004,Yes,Series,PlayReady,Cloudfront,Browser
12760,,,,,,,,,,,,,,,False,480p,3.7000000000000015,No,Documentary,PlayReady,Akamai,FireTV
12761,,,,,,,,,,,,,,,True,720p,4.200000000000003,No,Series,PlayReady,Cloudfront,iOS
12762,,,,,,,,,,,,,,,True,720p,5.700000000000005,Yes,Series,Widevine,Akamai,iOS
12763,,,,,,,,,,,,,,,True,720p,3.5000000000000018,Yes,Movie,Widevine,Cloudfront,Android
12764,,,,,,,,,,,,,,,True,720p,3.9000000000000026,Yes,Documentary,PlayReady,Cloudfront,FireTV
12765,,,,,,,,,,,,,,,False,720p,6.700000000000005,Yes,Movie,PlayReady,Cloudfront,Browser
12766,,,,,,,,,,,,,,,False,480p,4.900000000000004,No,Movie,PlayReady,Akamai,iOS
12767,,,,,,,,,,,,,,,False,480p,2.000000000000001,No,Series,PlayReady,Akamai,Browser
12768,,,,,,,,,,,,,,,False,480p,1.2000000000000002,Yes,Documentary,PlayReady,Akamai,FireTV
12769,,,,,,,,,,,,,,,False,720p,1.8000000000000007,Yes,Documentary,Widevine,Akamai,FireTV
12770,,,,,,,,,,,,,,,True,480p,5.600000000000003,No,Documentary,PlayReady,Akamai,Browser
12771,,,,,,,,,,,,,,,True,2K,1.3000000000000005,No,Series,PlayReady,Cloudfront,Browser
12772,,,,,,,,,,,,,,,True,1080p,4.600000000000003,No,Movie,PlayReady,Cloudfront,Android
12773,,,,,,,,,,,,,,,True,480p,1.1,No,Series,PlayReady,Akamai,Browser
12774,,,,,,,,,,,,,,,False,1080p,2.9000000000000017,Yes,Series,Widevine,Akamai,Browser
12775,,,,,,,,,,,,,,,False,720p,1.8000000000000007,No,Documentary,Widevine,Cloudfront,Android
12776,,,,,,,,,,,,,,,True,1080p,2.000000000000001,Yes,Series,Widevine,Akamai,FireTV
12777,,,,,,,,,,,,,,,False,480p,2.5000000000000013,Yes,Series,Widevine,Cloudfront,Android
12778,,,,,,,,,,,,,,,True,4K,2.700000000000001,No,Movie,Widevine,Akamai,Browser
12779,,,,,,,,,,,,,,,True,2K,6.200000000000005,No,Documentary,Widevine,Cloudfront,Android
12780,,,,,,,,,,,,,,,False,480p,1.7000000000000006,No,Series,PlayReady,Cloudfront,Browser
12781,,,,,,,,,,,,,,,False,480p,1.2000000000000002,No,Documentary,PlayReady,Akamai,Android
12782,,,,,,,,,,,,,,,True,480p,1.7000000000000006,No,Series,PlayReady,Cloudfront,Browser
12783,,,,,,,,,,,,,,,True,2K,4.400000000000003,Yes,Documentary,PlayReady,Cloudfront,Android
12784,,,,,,,,,,,,,,,False,1080p,3.7000000000000015,Yes,Series,Widevine,Cloudfront,Android
12785,,,,,,,,,,,,,,,False,480p,5.700000000000005,No,Series,Widevine,Cloudfront,iOS
